id,trt,add,add_new,rdp,epa,District,section,UTM_flsE,UTM_flsN,y95_96,mz_var,lite_txt,sitegrp,yield,N,P2O5,S,Nsq
710108,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71010,717600,8293300,1997/98,MH18,medium,Lower Shire valley,2193.36,92,21,4,8464
710118,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71011,717600,8293300,1997/98,MH18,medium,Lower Shire valley,1827.8,92,21,4,8464
710128,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71012,717300,8284200,1997/98,MH18,light,Lower Shire valley,1681.57597,92,21,4,8464
710138,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71013,716400,8288800,1997/98,MH18,medium,Lower Shire valley,4386.72,92,21,4,8464
710158,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71015,715200,8268900,1997/98,MH18,medium,Lower Shire valley,1937.46807,92,21,4,8464
710168,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71016,723400,8272300,1997/98,MH18,medium,Lower Shire valley,3929.77,92,21,4,8464
710178,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71017,717100,8275200,1997/98,MH18,light,Lower Shire valley,2376.14,92,21,4,8464
710188,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71018,716900,8275200,1997/98,MH18,light,Lower Shire valley,1827.8,92,21,4,8464
710198,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71019,704600,8297500,1997/98,MH18,light,Lower Shire valley,3125.53807,92,21,4,8464
710208,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71020,714100,8278400,1997/98,MH18,medium,Lower Shire valley,3143.81614,92,21,4,8464
710218,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71021,709700,8282900,1997/98,MH18,medium,Lower Shire valley,2376.14,92,21,4,8464
710248,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71024,707100,8270300,1997/98,MH18,medium,Lower Shire valley,1754.68807,92,21,4,8464
710258,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71025,707100,8270300,1997/98,MH18,medium,Lower Shire valley,2887.92403,92,21,4,8464
710268,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71026,707100,8270300,1997/98,MH18,light,Lower Shire valley,2887.92403,92,21,4,8464
710278,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71027,715500,8267500,1997/98,MH18,medium,Lower Shire valley,1608.46403,92,21,4,8464
710288,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71028,720300,8287600,1997/98,MH18,medium,Lower Shire valley,1462.24,92,21,4,8464
710016,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71001,723900,8275200,1995/96,MH18,medium,Lower Shire valley,4295.33,92,21,4,8464
710046,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71004,702900,8276100,1995/96,MH18,light,Lower Shire valley,4660.89,92,21,4,8464
710056,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71005,710600,8287800,1995/96,composite,light,Lower Shire valley,3746.99,92,21,4,8464
710066,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71006,712600,8286400,1995/96,MH18,light,Lower Shire valley,2449.25193,92,21,4,8464
710076,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71007,710600,8270600,1995/96,MH18,medium,Lower Shire valley,1827.8,92,21,4,8464
710096,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71009,699500,8267600,1995/96,MH18,light,Lower Shire valley,2394.41807,92,21,4,8464
710106,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71010,717600,8293300,1995/96,MH18,light,Lower Shire valley,1827.8,92,21,4,8464
710126,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71012,717300,8284200,1995/96,MH18,light,Lower Shire valley,4185.66193,92,21,4,8464
710136,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71013,716400,8288800,1995/96,MH18,medium,Lower Shire valley,4021.16,92,21,4,8464
710146,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71014,706900,8272400,1995/96,MH18,medium,Lower Shire valley,2357.86193,92,21,4,8464
710156,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71015,715200,8268900,1995/96,MH18,medium,Lower Shire valley,2997.59193,92,21,4,8464
710166,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71016,723400,8272300,1995/96,MH18,light,Lower Shire valley,4734.00193,92,21,4,8464
710176,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71017,717100,8275200,1995/96,MH18,light,Lower Shire valley,1420.2006,92,21,4,8464
710186,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71018,716900,8275200,1995/96,MH18,light,Lower Shire valley,4843.67,92,21,4,8464
710196,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71019,704600,8297500,1995/96,MH18,medium,Lower Shire valley,1846.07807,92,21,4,8464
710206,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71020,714100,8278400,1995/96,MH18,medium,Lower Shire valley,2010.58,92,21,4,8464
710216,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71021,709700,8282900,1995/96,MH18,light,Lower Shire valley,3472.82,92,21,4,8464
710236,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71023,726100,8278700,1995/96,MH18,medium,Lower Shire valley,3491.09807,92,21,4,8464
710246,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71024,707100,8270300,1995/96,MH18,medium,Lower Shire valley,1590.18597,92,21,4,8464
710276,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71027,715500,8267500,1995/96,MH18,medium,Lower Shire valley,4532.94386,92,21,4,8464
710286,92:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71028,720300,8287600,1995/96,MH18,medium,Lower Shire valley,3326.59614,92,21,4,8464
710016,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71001,723900,8275200,1995/96,MH18,medium,Lower Shire valley,4386.72,96,40,0,9216
710046,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71004,702900,8276100,1995/96,MH18,light,Lower Shire valley,3198.65,96,40,0,9216
710056,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71005,710600,8287800,1995/96,composite,light,Lower Shire valley,1188.07,96,40,0,9216
710066,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71006,712600,8286400,1995/96,MH18,light,Lower Shire valley,2613.75403,96,40,0,9216
710076,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71007,710600,8270600,1995/96,MH18,medium,Lower Shire valley,1919.19,96,40,0,9216
710096,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71009,699500,8267600,1995/96,MH18,light,Lower Shire valley,2376.14,96,40,0,9216
710106,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71010,717600,8293300,1995/96,MH18,light,Lower Shire valley,2558.92,96,40,0,9216
710126,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71012,717300,8284200,1995/96,MH18,light,Lower Shire valley,3381.43,96,40,0,9216
710136,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71013,716400,8288800,1995/96,MH18,medium,Lower Shire valley,4404.99807,96,40,0,9216
710146,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71014,706900,8272400,1995/96,MH18,medium,Lower Shire valley,1389.12798,96,40,0,9216
710156,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71015,715200,8268900,1995/96,MH18,medium,Lower Shire valley,2047.13597,96,40,0,9216
710166,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71016,723400,8272300,1995/96,MH18,light,Lower Shire valley,1663.29807,96,40,0,9216
710176,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71017,717100,8275200,1995/96,MH18,light,Lower Shire valley,1690.715,96,40,0,9216
710186,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71018,716900,8275200,1995/96,MH18,light,Lower Shire valley,3929.77,96,40,0,9216
710196,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71019,704600,8297500,1995/96,MH18,medium,Lower Shire valley,2120.24807,96,40,0,9216
710206,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71020,714100,8278400,1995/96,MH18,medium,Lower Shire valley,2266.47193,96,40,0,9216
710216,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71021,709700,8282900,1995/96,MH18,light,Lower Shire valley,3290.04,96,40,0,9216
710236,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71023,726100,8278700,1995/96,MH18,medium,Lower Shire valley,2961.03614,96,40,0,9216
710246,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71024,707100,8270300,1995/96,MH18,medium,Lower Shire valley,1517.07403,96,40,0,9216
710276,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71027,715500,8267500,1995/96,MH18,medium,Lower Shire valley,2924.48,96,40,0,9216
710286,96:40:00,BLADD,BLADD,Blantyre Shire Highlands,Lirangwe,Blantyre,71028,720300,8287600,1995/96,MH18,medium,Lower Shire valley,1498.79597,96,40,0,9216
712018,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71201,733500,8253700,1997/98,MH18,light,Shire highlands,1041.84597,0,0,0,0
712028,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71202,734000,8251000,1997/98,MH18,medium,Shire highlands,1188.07,0,0,0,0
712038,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71203,727900,8274100,1997/98,MH18,light,Shire highlands,2961.03614,0,0,0,0
712048,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71204,727600,8273500,1997/98,MH18,light,Shire highlands,1316.01597,0,0,0,0
712058,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71205,730600,8277400,1997/98,MH18,medium,Shire highlands,2558.92,0,0,0,0
712068,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71206,735600,8265700,1997/98,MH18,medium,Shire highlands,1188.07,0,0,0,0
712088,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71208,738200,8270200,1997/98,MH18,medium,Shire highlands,1279.46,0,0,0,0
712098,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71209,740500,8268600,1997/98,MH18,medium,Shire highlands,1005.29,0,0,0,0
712108,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71210,730400,8271100,1997/98,MH18,light,Shire highlands,1462.24,0,0,0,0
712128,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71212,745700,8263300,1997/98,MH18,light,Shire highlands,365.56,0,0,0,0
712138,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71213,730000,8260000,1997/98,MH18,medium,Shire highlands,1553.63,0,0,0,0
712178,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71217,729200,8266500,1997/98,MH18,light,Shire highlands,639.73,0,0,0,0
712198,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71219,737700,8275600,1997/98,MH18,light,Shire highlands,3381.43,0,0,0,0
712016,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71201,733500,8253700,1995/96,MH18,light,Shire highlands,548.34,0,0,0,0
712026,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71202,734000,8251000,1995/96,MH18,light,Shire highlands,1096.68,0,0,0,0
712036,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71203,727900,8274100,1995/96,MH18,medium,Shire highlands,767.675965,0,0,0,0
712046,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71204,727600,8273500,1995/96,MH18,medium,Shire highlands,438.672017,0,0,0,0
712056,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71205,730600,8277400,1995/96,MH18,medium,Shire highlands,420.393991,0,0,0,0
712066,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71206,735600,8265700,1995/96,MH18,light,Shire highlands,1279.46,0,0,0,0
712076,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71207,731800,8249500,1995/96,MH18,light,Shire highlands,1297.73798,0,0,0,0
712086,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71208,738200,8270200,1995/96,MH18,light,Shire highlands,950.455965,0,0,0,0
712096,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71209,740500,8268600,1995/96,MH18,light,Shire highlands,968.734035,0,0,0,0
712106,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71210,730400,8271100,1995/96,MH18,light,Shire highlands,1535.35193,0,0,0,0
712116,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71211,731400,8270100,1995/96,MH18,light,Shire highlands,1882.63403,0,0,0,0
712126,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71212,745700,8263300,1995/96,MH18,light,Shire highlands,2047.13597,0,0,0,0
712136,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71213,730000,8260000,1995/96,MH18,light,Shire highlands,1279.46,0,0,0,0
712146,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71214,728700,8273700,1995/96,MH18,light,Shire highlands,365.56,0,0,0,0
712156,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71215,734400,8279500,1995/96,MH18,medium,Shire highlands,1316.01597,0,0,0,0
712166,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71216,739200,8264700,1995/96,MH18,medium,Shire highlands,1023.56798,0,0,0,0
712176,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71217,729200,8266500,1995/96,MH18,medium,Shire highlands,1206.34798,0,0,0,0
712186,0:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71218,737700,8275600,1995/96,MH18,medium,Shire highlands,1846.07807,0,0,0,0
712018,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71201,733500,8253700,1997/98,MH18,light,Shire highlands,2595.47597,35,10,2,1225
712028,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71202,734000,8251000,1997/98,MH18,medium,Shire highlands,2924.48,35,10,2,1225
712038,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71203,727900,8274100,1997/98,MH18,light,Shire highlands,3472.82,35,10,2,1225
712048,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71204,727600,8273500,1997/98,MH18,light,Shire highlands,2138.52597,35,10,2,1225
712058,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71205,730600,8277400,1997/98,MH18,medium,Shire highlands,3381.43,35,10,2,1225
712068,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71206,735600,8265700,1997/98,MH18,medium,Shire highlands,2284.75,35,10,2,1225
712088,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71208,738200,8270200,1997/98,MH18,medium,Shire highlands,3107.26,35,10,2,1225
712098,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71209,740500,8268600,1997/98,MH18,medium,Shire highlands,1827.8,35,10,2,1225
712108,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71210,730400,8271100,1997/98,MH18,light,Shire highlands,2010.58,35,10,2,1225
712128,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71212,745700,8263300,1997/98,MH18,light,Shire highlands,1827.8,35,10,2,1225
712138,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71213,730000,8260000,1997/98,MH18,medium,Shire highlands,2193.36,35,10,2,1225
712178,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71217,729200,8266500,1997/98,MH18,light,Shire highlands,1462.24,35,10,2,1225
712198,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71219,737700,8275600,1997/98,MH18,light,Shire highlands,4660.89,35,10,2,1225
712016,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71201,733500,8253700,1995/96,MH18,light,Shire highlands,1334.29403,35,0,0,1225
712016,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71201,733500,8253700,1995/96,MH18,light,Shire highlands,2558.92,35,10,2,1225
712026,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71202,734000,8251000,1995/96,MH18,light,Shire highlands,2357.86193,35,0,0,1225
712026,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71202,734000,8251000,1995/96,MH18,light,Shire highlands,2705.14403,35,10,2,1225
712036,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71203,727900,8274100,1995/96,MH18,medium,Shire highlands,968.734035,35,0,0,1225
712036,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71203,727900,8274100,1995/96,MH18,medium,Shire highlands,1114.95798,35,10,2,1225
712046,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71204,727600,8273500,1995/96,MH18,medium,Shire highlands,1699.85403,35,0,0,1225
712046,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71204,727600,8273500,1995/96,MH18,medium,Shire highlands,1718.13193,35,10,2,1225
712056,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71205,730600,8277400,1995/96,MH18,medium,Shire highlands,2796.53403,35,0,0,1225
712056,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71205,730600,8277400,1995/96,MH18,medium,Shire highlands,2376.14,35,10,2,1225
712066,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71206,735600,8265700,1995/96,MH18,light,Shire highlands,2047.13597,35,0,0,1225
712066,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71206,735600,8265700,1995/96,MH18,light,Shire highlands,2887.92403,35,10,2,1225
712076,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71207,731800,8249500,1995/96,MH18,light,Shire highlands,2924.48,35,0,0,1225
712076,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71207,731800,8249500,1995/96,MH18,light,Shire highlands,3180.37193,35,10,2,1225
712086,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71208,738200,8270200,1995/96,MH18,light,Shire highlands,2759.97807,35,0,0,1225
712086,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71208,738200,8270200,1995/96,MH18,light,Shire highlands,2028.85807,35,10,2,1225
712096,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71209,740500,8268600,1995/96,MH18,light,Shire highlands,1096.68,35,0,0,1225
712096,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71209,740500,8268600,1995/96,MH18,light,Shire highlands,1535.35193,35,10,2,1225
712106,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71210,730400,8271100,1995/96,MH18,light,Shire highlands,3180.37193,35,0,0,1225
712106,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71210,730400,8271100,1995/96,MH18,light,Shire highlands,2083.69193,35,10,2,1225
712116,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71211,731400,8270100,1995/96,MH18,light,Shire highlands,3290.04,35,0,0,1225
712116,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71211,731400,8270100,1995/96,MH18,light,Shire highlands,3107.26,35,10,2,1225
712126,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71212,745700,8263300,1995/96,MH18,light,Shire highlands,3290.04,35,0,0,1225
712126,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71212,745700,8263300,1995/96,MH18,light,Shire highlands,2814.81193,35,10,2,1225
712136,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71213,730000,8260000,1995/96,MH18,light,Shire highlands,2028.85807,35,0,0,1225
712136,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71213,730000,8260000,1995/96,MH18,light,Shire highlands,2010.58,35,10,2,1225
712146,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71214,728700,8273700,1995/96,MH18,light,Shire highlands,731.12,35,0,0,1225
712146,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71214,728700,8273700,1995/96,MH18,light,Shire highlands,913.9,35,10,2,1225
712156,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71215,734400,8279500,1995/96,MH18,medium,Shire highlands,3893.21386,35,0,0,1225
712156,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71215,734400,8279500,1995/96,MH18,medium,Shire highlands,2814.81193,35,10,2,1225
712166,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71216,739200,8264700,1995/96,MH18,medium,Shire highlands,1718.13193,35,0,0,1225
712166,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71216,739200,8264700,1995/96,MH18,medium,Shire highlands,2193.36,35,10,2,1225
712176,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71217,729200,8266500,1995/96,MH18,medium,Shire highlands,2083.69193,35,0,0,1225
712176,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71217,729200,8266500,1995/96,MH18,medium,Shire highlands,2778.25597,35,10,2,1225
712186,35:00:00,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71218,737700,8275600,1995/96,MH18,medium,Shire highlands,2394.41807,35,0,0,1225
712186,35:10:0+2S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71218,737700,8275600,1995/96,MH18,medium,Shire highlands,2010.58,35,10,2,1225
712018,69:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71201,733500,8253700,1997/98,MH18,light,Shire highlands,3801.82386,69,21,4,4761
712028,69:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71202,734000,8251000,1997/98,MH18,medium,Shire highlands,3290.04,69,21,4,4761
712038,69:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71203,727900,8274100,1997/98,MH18,light,Shire highlands,3692.15614,69,21,4,4761
712048,69:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71204,727600,8273500,1997/98,MH18,light,Shire highlands,3765.26807,69,21,4,4761
712058,69:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71205,730600,8277400,1997/98,MH18,medium,Shire highlands,5117.84,69,21,4,4761
712068,69:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71206,735600,8265700,1997/98,MH18,medium,Shire highlands,2376.14,69,21,4,4761
712088,69:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71208,738200,8270200,1997/98,MH18,medium,Shire highlands,2376.14,69,21,4,4761
712098,69:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71209,740500,8268600,1997/98,MH18,medium,Shire highlands,1736.41,69,21,4,4761
712108,69:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71210,730400,8271100,1997/98,MH18,light,Shire highlands,2376.14,69,21,4,4761
712128,69:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71212,745700,8263300,1997/98,MH18,light,Shire highlands,1645.02,69,21,4,4761
712138,69:21:0+4S,BLADD,BLADD,Blantyre Shire Highlands,Mombezi,Blantyre,71213,730000,8260000,1997/98,MH18,medium,Shire highlands,2924.48,69,21,4,4761
